MAp,Ms2,Mx1,st,gX,epsilon,yf,Mx2,Densidad reliquia,loglikelihood,delta,alphad,alphaf,mass_relative
2630.55090829,167.282500933,876.850302762,0.0001,1.12099824328,3.14995378532e-05,0.0373666081093,964.535333039,0.123,0.00418353638979,87.6850302762,0.1,0.000111111111111,0.1
2269.5371104,96.0598664307,756.512370132,0.0001,1.12099824328,9.53671096516e-05,0.0373666081093,832.163607145,0.122,0.00186146944398,75.6512370132,0.1,0.000111111111111,0.1
2014.39226842,21.4875864204,671.464089472,0.0001,1.12099824328,0.000140122140348,0.0373666081093,738.610498419,0.123,0.00418353638979,67.1464089472,0.1,0.000111111111111,0.1
1981.34965745,25.2713699135,660.449885815,0.0001,1.12099824328,1.41573893385e-06,0.0373666081093,726.494874397,0.119,0.00046693842483,66.0449885815,0.1,0.000111111111111,0.1
511.836167152,692.515631948,170.612055717,0.0001,1.12099824328,0.000399869547507,0.0373666081093,187.673261289,0.117,0.00421172825929,17.0612055717,0.1,0.000111111111111,0.1
4.66706594422,16.0491679673,1.55568864807,0.0001,1.12099824328,5.76053464912e-06,0.0373666081093,1.71125751288,0.118,0.00186982292777,0.155568864807,0.1,0.000111111111111,0.1
167.770285573,71.2063586829,55.9234285244,0.0001,1.12099824328,1.27235869983e-05,0.0373666081093,61.5157713768,0.118,0.00186982292777,5.59234285244,0.1,0.000111111111111,0.1
16.9970195411,1033.57674975,5.66567318037,0.0001,1.12099824328,1.17017876719e-05,0.0373666081093,6.2322404984,0.122,0.00186146944398,0.566567318037,0.1,0.000111111111111,0.1
43.4229346739,5819.9930554,14.474311558,0.0001,1.12099824328,3.21828369633e-05,0.0373666081093,15.9217427138,0.121,0.00046589421406,1.4474311558,0.1,0.000111111111111,0.1
1934.37215487,3.90458397546,644.790718291,0.0001,1.12099824328,1.24347320843e-05,0.0373666081093,709.26979012,0.117,0.00421172825929,64.4790718291,0.1,0.000111111111111,0.1
6.29928804934,51.1314971564,2.09976268311,0.0001,1.12099824328,7.31721701301e-06,0.0373666081093,2.30973895142,0.12,0.0,0.209976268311,0.1,0.000111111111111,0.1
2082.01827116,3.07197047911,694.006090388,0.0001,1.12099824328,0.000574318933268,0.0373666081093,763.406699427,0.118,0.00186982292777,69.4006090388,0.1,0.000111111111111,0.1
1992.72556839,31.0216502616,664.241856132,0.0001,1.12099824328,2.21362921092e-05,0.0373666081093,730.666041745,0.119,0.00046693842483,66.4241856132,0.1,0.000111111111111,0.1
1960.6583683,24.1058069255,653.552789434,0.0001,1.12099824328,0.000102235348718,0.0373666081093,718.908068378,0.117,0.00421172825929,65.3552789434,0.1,0.000111111111111,0.1
2013.74238449,34.7373037941,671.247461495,0.0001,1.12099824328,5.86229945399e-05,0.0373666081093,738.372207645,0.12,0.0,67.1247461495,0.1,0.000111111111111,0.1
12.2979838809,1169.73966266,4.09932796029,0.0001,1.12099824328,8.87143411736e-06,0.0373666081093,4.50926075632,0.123,0.00418353638979,0.409932796029,0.1,0.000111111111111,0.1
22.0889141974,3389.64083587,7.36297139914,0.0001,1.12099824328,1.53555420205e-05,0.0373666081093,8.09926853905,0.122,0.00186146944398,0.736297139914,0.1,0.000111111111111,0.1
2047.23006396,11.5897468674,682.41002132,0.0001,1.12099824328,0.000412930067927,0.0373666081093,750.651023452,0.121,0.00046589421406,68.241002132,0.1,0.000111111111111,0.1
1934.84641079,2.35534302451,644.948803598,0.0001,1.12099824328,2.76434501652e-06,0.0373666081093,709.443683957,0.117,0.00421172825929,64.4948803598,0.1,0.000111111111111,0.1
51.3191022709,3039.98506157,17.1063674236,0.0001,1.12099824328,3.88978954379e-05,0.0373666081093,18.817004166,0.119,0.00046693842483,1.71063674236,0.1,0.000111111111111,0.1
21.0816029958,13.3101729855,7.02720099861,0.0001,1.12099824328,1.49021955822e-05,0.0373666081093,7.72992109847,0.118,0.00186982292777,0.702720099861,0.1,0.000111111111111,0.1
1983.53786341,24.0809956732,661.179287803,0.0001,1.12099824328,3.08539842346e-06,0.0373666081093,727.297216583,0.12,0.0,66.1179287803,0.1,0.000111111111111,0.1
221.70414834,1915.57392309,73.9013827802,0.0001,1.12099824328,0.000192307228153,0.0373666081093,81.2915210582,0.12,0.0,7.39013827802,0.1,0.000111111111111,0.1
68.9649404192,733.373022251,22.9883134731,0.0001,1.12099824328,5.36459651179e-05,0.0373666081093,25.2871448204,0.12,0.0,2.29883134731,0.1,0.000111111111111,0.1
140.676491776,66.9153356245,46.8921639254,0.0001,1.12099824328,0.000117956173464,0.0373666081093,51.581380318,0.118,0.00186982292777,4.68921639254,0.1,0.000111111111111,0.1
2011.67980629,8.95336964446,670.559935431,0.0001,1.12099824328,0.000348343217962,0.0373666081093,737.615928974,0.12,0.0,67.0559935431,0.1,0.000111111111111,0.1
1951.80296002,1.64006459025,650.600986672,0.0001,1.12099824328,1.40394605113e-06,0.0373666081093,715.661085339,0.119,0.00046693842483,65.0600986672,0.1,0.000111111111111,0.1
31.4974682228,1039.22460188,10.4991560743,0.0001,1.12099824328,2.27972374375e-05,0.0373666081093,11.5490716817,0.119,0.00046693842483,1.04991560743,0.1,0.000111111111111,0.1
193.014399552,483.044788582,64.338133184,0.0001,1.12099824328,0.000163797458354,0.0373666081093,70.7719465024,0.122,0.00186146944398,6.4338133184,0.1,0.000111111111111,0.1
1976.51608054,14.6280495595,658.838693515,0.0001,1.12099824328,0.000207939411768,0.0373666081093,724.722562866,0.119,0.00046693842483,65.8838693515,0.1,0.000111111111111,0.1
12.8611730922,9175.06595878,4.28705769741,0.0001,1.12099824328,9.36350245631e-06,0.0373666081093,4.71576346715,0.121,0.00046589421406,0.428705769741,0.1,0.000111111111111,0.1
1996.46776664,10.5804666106,665.489255548,0.0001,1.12099824328,0.000184075664971,0.0373666081093,732.038181103,0.122,0.00186146944398,66.5489255548,0.1,0.000111111111111,0.1
2014.98368889,42.1108665312,671.66122963,0.0001,1.12099824328,1.05654009802e-05,0.0373666081093,738.827352593,0.118,0.00186982292777,67.166122963,0.1,0.000111111111111,0.1
476.353851425,4092.71510373,158.784617142,0.0001,1.12099824328,0.000370145854207,0.0373666081093,174.663078856,0.117,0.00421172825929,15.8784617142,0.1,0.000111111111111,0.1
2369.43098962,56.2489048891,789.810329874,0.0001,1.12099824328,0.000869889322181,0.0373666081093,868.791362861,0.123,0.00418353638979,78.9810329874,0.1,0.000111111111111,0.1
126.427317198,907.17511246,42.142439066,0.0001,1.12099824328,0.00010405352311,0.0373666081093,46.3566829726,0.12,0.0,4.2142439066,0.1,0.000111111111111,0.1
2021.69369143,10.79388028,673.897897142,0.0001,1.12099824328,0.000288210504285,0.0373666081093,741.287686856,0.122,0.00186146944398,67.3897897142,0.1,0.000111111111111,0.1
41.9371582762,6013.97805946,13.9790527587,0.0001,1.12099824328,3.1536870378e-05,0.0373666081093,15.3769580346,0.117,0.00421172825929,1.39790527587,0.1,0.000111111111111,0.1
1963.8985851,1.4540440962,654.632861701,0.0001,1.12099824328,4.59938964839e-06,0.0373666081093,720.096147872,0.12,0.0,65.4632861701,0.1,0.000111111111111,0.1
17.7014266894,150.03092017,5.90047556313,0.0001,1.12099824328,1.21866307077e-05,0.0373666081093,6.49052311945,0.122,0.00186146944398,0.590047556313,0.1,0.000111111111111,0.1
2407.84248245,132.017172865,802.614160816,0.0001,1.12099824328,0.000136087530398,0.0373666081093,882.875576897,0.117,0.00421172825929,80.2614160816,0.1,0.000111111111111,0.1
7.20271539327,9992.70709178,2.40090513109,0.0001,1.12099824328,7.02991043765e-06,0.0373666081093,2.6409956442,0.118,0.00186982292777,0.240090513109,0.1,0.000111111111111,0.1
