MAp,Ms2,Mx1,st,gX,epsilon,yf,Mx2,Densidad reliquia,loglikelihood,delta,alphad,alphaf,mass_relative
33.3332162272,401.872600351,4.1666520284,0.0005,2.50662827463,5.74164651391e-05,0.0313328534329,4.58331723124,0.121,0.00046589421406,0.41666520284,0.5,7.8125e-05,0.1
3656.19954019,3.9280379584,457.024942524,0.0005,2.50662827463,9.44185365964e-06,0.0313328534329,502.727436776,0.121,0.00046589421406,45.7024942524,0.5,7.8125e-05,0.1
35.806131192,7027.29283683,4.475766399,0.0005,2.50662827463,6.13840294463e-05,0.0313328534329,4.92334303891,0.121,0.00046589421406,0.4475766399,0.5,7.8125e-05,0.1
3669.20574246,8.90677914669,458.650717808,0.0005,2.50662827463,0.000282765829286,0.0313328534329,504.515789589,0.121,0.00046589421406,45.8650717808,0.5,7.8125e-05,0.1
28.9712559037,235.404921193,3.62140698796,0.0005,2.50662827463,5.06590033985e-05,0.0313328534329,3.98354768675,0.121,0.00046589421406,0.362140698796,0.5,7.8125e-05,0.1
3621.49312815,1.66088817626,452.686641018,0.0005,2.50662827463,3.20406557672e-05,0.0313328534329,497.95530512,0.119,0.00046693842483,45.2686641018,0.5,7.8125e-05,0.1
27.7779633603,6.78389718134,3.47224542004,0.0005,2.50662827463,4.98407573119e-05,0.0313328534329,3.81946996204,0.117,0.00421172825929,0.347224542004,0.5,7.8125e-05,0.1
3645.60436442,1.61107621773,455.700545553,0.0005,2.50662827463,0.000163892999558,0.0313328534329,501.270600108,0.12,0.0,45.5700545553,0.5,7.8125e-05,0.1
39.0619602511,1486.56936581,4.88274503139,0.0005,2.50662827463,6.45161957797e-05,0.0313328534329,5.37101953453,0.123,0.00418353638979,0.488274503139,0.5,7.8125e-05,0.1
4540.22136386,93.4030075852,567.527670483,0.0005,2.50662827463,1.09540619748e-06,0.0313328534329,624.280437531,0.122,0.00186146944398,56.7527670483,0.5,7.8125e-05,0.1
3617.15821686,6.59040674469,452.144777108,0.0005,2.50662827463,0.00021734162804,0.0313328534329,497.359254819,0.118,0.00186982292777,45.2144777108,0.5,7.8125e-05,0.1
15.6802966068,592.103035985,1.96003707585,0.0005,2.50662827463,4.43010322223e-05,0.0313328534329,2.15604078344,0.118,0.00186982292777,0.196003707585,0.5,7.8125e-05,0.1
3694.85792745,10.3683338507,461.857240931,0.0005,2.50662827463,2.10941334756e-06,0.0313328534329,508.042965025,0.123,0.00418353638979,46.1857240931,0.5,7.8125e-05,0.1
4763.78017989,108.990678969,595.472522486,0.0005,2.50662827463,7.34416731413e-05,0.0313328534329,655.019774735,0.123,0.00418353638979,59.5472522486,0.5,7.8125e-05,0.1
3645.28264055,5.52189440406,455.660330069,0.0005,2.50662827463,2.34521549542e-05,0.0313328534329,501.226363075,0.12,0.0,45.5660330069,0.5,7.8125e-05,0.1
3686.64137336,1.23978459668,460.83017167,0.0005,2.50662827463,6.65738338954e-06,0.0313328534329,506.913188837,0.123,0.00418353638979,46.083017167,0.5,7.8125e-05,0.1
277.95026458,191.815728926,34.7437830725,0.0005,2.50662827463,0.000533203095406,0.0313328534329,38.2181613797,0.117,0.00421172825929,3.47437830725,0.5,7.8125e-05,0.1
37.5468330009,5863.49578205,4.69335412511,0.0005,2.50662827463,6.34714581134e-05,0.0313328534329,5.16268953762,0.122,0.00186146944398,0.469335412511,0.5,7.8125e-05,0.1
13.5599932344,6996.45033,1.6949991543,0.0005,2.50662827463,3.95163370595e-05,0.0313328534329,1.86449906973,0.117,0.00421172825929,0.16949991543,0.5,7.8125e-05,0.1
5991.60309011,203.347650041,748.950386264,0.0005,2.50662827463,2.47304546682e-06,0.0313328534329,823.84542489,0.119,0.00046693842483,74.8950386264,0.5,7.8125e-05,0.1
3642.75722934,1.41370487041,455.344653668,0.0005,2.50662827463,5.8026786272e-05,0.0313328534329,500.879119034,0.12,0.0,45.5344653668,0.5,7.8125e-05,0.1
176.5727776,3017.29329906,22.0715972,0.0005,2.50662827463,0.000318113770785,0.0313328534329,24.27875692,0.121,0.00046589421406,2.20715972,0.5,7.8125e-05,0.1
5047.3969645,133.77103761,630.924620563,0.0005,2.50662827463,9.47168161809e-05,0.0313328534329,694.017082619,0.119,0.00046693842483,63.0924620563,0.5,7.8125e-05,0.1
254.88976031,221.98154895,31.8612200388,0.0005,2.50662827463,0.000484156127853,0.0313328534329,35.0473420427,0.117,0.00421172825929,3.18612200388,0.5,7.8125e-05,0.1
3587.94720771,2.69401832536,448.493400964,0.0005,2.50662827463,2.95329094904e-05,0.0313328534329,493.34274106,0.117,0.00421172825929,44.8493400964,0.5,7.8125e-05,0.1
3687.31557068,10.1130852291,460.914446335,0.0005,2.50662827463,0.000675822885142,0.0313328534329,507.005890968,0.121,0.00046589421406,46.0914446335,0.5,7.8125e-05,0.1
3615.4794377,4.59422588893,451.934929712,0.0005,2.50662827463,5.30868599915e-05,0.0313328534329,497.128422683,0.119,0.00046693842483,45.1934929712,0.5,7.8125e-05,0.1
93.9634309792,5119.46297614,11.7454288724,0.0005,2.50662827463,0.000161642561357,0.0313328534329,12.9199717596,0.119,0.00046693842483,1.17454288724,0.5,7.8125e-05,0.1
71.1074708483,31.1302263826,8.88843385603,0.0005,2.50662827463,0.000117594121952,0.0313328534329,9.77727724163,0.123,0.00418353638979,0.888843385603,0.5,7.8125e-05,0.1
325.608682187,912.56975265,40.7010852734,0.0005,2.50662827463,0.000617534446088,0.0313328534329,44.7711938007,0.122,0.00186146944398,4.07010852734,0.5,7.8125e-05,0.1
244.662798936,1497.00419009,30.582849867,0.0005,2.50662827463,0.000453150598521,0.0313328534329,33.6411348537,0.122,0.00186146944398,3.0582849867,0.5,7.8125e-05,0.1
3768.23807701,33.3153826961,471.029759627,0.0005,2.50662827463,0.000693275388707,0.0313328534329,518.132735589,0.118,0.00186982292777,47.1029759627,0.5,7.8125e-05,0.1
20.9830433041,19.6544008304,2.62288041301,0.0005,2.50662827463,4.21725043323e-05,0.0313328534329,2.88516845431,0.117,0.00421172825929,0.262288041301,0.5,7.8125e-05,0.1
7580.36757393,324.719246241,947.545946741,0.0005,2.50662827463,5.8182380472e-05,0.0313328534329,1042.30054142,0.122,0.00186146944398,94.7545946741,0.5,7.8125e-05,0.1
324.015961468,92.8821526287,40.5019951835,0.0005,2.50662827463,0.000613006974673,0.0313328534329,44.5521947019,0.123,0.00418353638979,4.05019951835,0.5,7.8125e-05,0.1
16.258438053,1603.3423728,2.03230475662,0.0005,2.50662827463,4.46603776981e-05,0.0313328534329,2.23553523229,0.122,0.00186146944398,0.203230475662,0.5,7.8125e-05,0.1
4674.98796843,108.772981673,584.373496054,0.0005,2.50662827463,0.000227554357752,0.0313328534329,642.81084566,0.117,0.00421172825929,58.4373496054,0.5,7.8125e-05,0.1
3832.98221453,35.563716323,479.122776816,0.0005,2.50662827463,9.08897208656e-05,0.0313328534329,527.035054497,0.121,0.00046589421406,47.9122776816,0.5,7.8125e-05,0.1
3969.39556535,48.8616458137,496.174445669,0.0005,2.50662827463,0.000169899970017,0.0313328534329,545.791890236,0.122,0.00186146944398,49.6174445669,0.5,7.8125e-05,0.1
27.5181549977,130.921410798,3.43976937472,0.0005,2.50662827463,4.94335768872e-05,0.0313328534329,3.78374631219,0.117,0.00421172825929,0.343976937472,0.5,7.8125e-05,0.1
4179.37206129,65.523578474,522.421507661,0.0005,2.50662827463,1.48783356705e-05,0.0313328534329,574.663658427,0.122,0.00186146944398,52.2421507661,0.5,7.8125e-05,0.1
3658.79752061,5.22602800327,457.349690076,0.0005,2.50662827463,0.000466966268848,0.0313328534329,503.084659083,0.121,0.00046589421406,45.7349690076,0.5,7.8125e-05,0.1
3594.91524212,2.19290940437,449.364405265,0.0005,2.50662827463,1.46168642123e-06,0.0313328534329,494.300845792,0.117,0.00421172825929,44.9364405265,0.5,7.8125e-05,0.1
9.78525202758,104.440105762,1.22315650345,0.0005,2.50662827463,2.92219369549e-05,0.0313328534329,1.34547215379,0.12,0.0,0.122315650345,0.5,7.8125e-05,0.1
3832.58858098,40.395758907,479.073572623,0.0005,2.50662827463,8.1556107807e-06,0.0313328534329,526.980929885,0.119,0.00046693842483,47.9073572623,0.5,7.8125e-05,0.1
4094.96376067,58.0255236633,511.870470083,0.0005,2.50662827463,1.26028455305e-05,0.0313328534329,563.057517092,0.123,0.00418353638979,51.1870470083,0.5,7.8125e-05,0.1
3664.29115309,18.0106055794,458.036394137,0.0005,2.50662827463,0.000289942944689,0.0313328534329,503.84003355,0.119,0.00046693842483,45.8036394137,0.5,7.8125e-05,0.1
3778.28683642,28.4092421358,472.285854553,0.0005,2.50662827463,0.000435449478044,0.0313328534329,519.514440008,0.121,0.00046589421406,47.2285854553,0.5,7.8125e-05,0.1
13.3951585329,40.7873848515,1.67439481662,0.0005,2.50662827463,3.81037718449e-05,0.0313328534329,1.84183429828,0.122,0.00186146944398,0.167439481662,0.5,7.8125e-05,0.1
199.4042322,121.277311722,24.925529025,0.0005,2.50662827463,0.000362606525602,0.0313328534329,27.4180819275,0.122,0.00186146944398,2.4925529025,0.5,7.8125e-05,0.1
5855.19811343,195.065987126,731.899764179,0.0005,2.50662827463,0.000176785969781,0.0313328534329,805.089740597,0.117,0.00421172825929,73.1899764179,0.5,7.8125e-05,0.1
86.7855301278,45.9781372012,10.848191266,0.0005,2.50662827463,0.000149561116864,0.0313328534329,11.9330103926,0.117,0.00421172825929,1.0848191266,0.5,7.8125e-05,0.1
