0,0010672478982875799; 4,1692047458112554e-13
0,00119331038025099; 5,038058645667814e-13
0,0013342562948047757; 6,032022739951358e-13
0,0014918381193715468; 7,122744336739873e-13
0,0016680289065386645; 8,391298709264609e-13
0,0018650235110397062; 9,840244385578968e-13
0,002085243291046379; 1,1155225680111798e-12
0,0029177926696238514; 1,9129781505299004e-12
0,003267249393243186; 2,1237789397331347e-12
0,0036440572083402136; 2,736152948716789e-12
0,00407450101855795; 3,3216623767190812e-12
0,004555789769774615; 4,032464979739384e-12
0,005093936026033268; 4,9066861787978356e-12
0,005695679798978448; 6,025820684965353e-12
0,006368523853221905; 7,434456887095614e-12
0,00712085255851824; 9,172385322382223e-12
0,007962086811977204; 1,139522794032874e-11
0,008902690107086107; 1,4124112954973536e-11
0,009954450821340399; 1,7628161883471445e-11
0,011130509780049026; 2,2154428982266065e-11
0,012445529336431218; 2,7907224910807546e-11
0,01391591252555262; 3,515383776516258e-11
0,015560096127479352; 4,4692955951071275e-11
0,017398564929481764; 5,69518683068397e-11
0,019355753423190257; 7,18067203812284e-11
0,021752913583689054; 9,312224788690867e-11
0,024323239852831816; 1,2004253324713754e-10
0,027197347133457225; 1,5546118521373515e-10
0,03041098817143465; 2,0040274926914372e-10
0,034004575328492354; 2,6133536279982973e-10
0,038022956247136426; 3,431629311720332e-10
0,04251636289985475; 4,5374331502609063e-10
0,04754078305966228; 5,999569802825025e-10
0,05315931690953005; 8,02495833101233e-10
0,059441868484610506; 1,0734095665352515e-9
0,06646726083675608; 1,4491000808316979e-9
0,0743227852499879; 1,947270022023324e-9
0,083107051132147; 2,634884957251489e-9
0,09292977868195987; 3,5818076522672782e-9
0,10391376183135632; 4,891566743660731e-9
0,11619677294677996; 6,7578183225966594e-9
0,12993185343783575; 9,357667319405333e-9
0,1452916321995687; 1,3138447680644196e-8
0,162467789980926; 1,857497309828495e-8
0,18167591053047777; 2,6627334646577536e-8
0,20315760702892943; 3,906185005509665e-8
0,2271796357784275; 5,7435509985974995e-8
0,25404376734218104; 8,543207588944066e-8
0,28408608269866237; 1,2825422496568188e-7
0,31768482896567796; 1,9658276993050105e-7
0,35526702658372866; 3,1628092404974104e-7
0,395298802196565; 5,388452495831952e-7
0,42664204507826425; 8,424804892133359e-7
