MAp,Ms2,Mx1,st,gX,epsilon,yf,Mx2,Densidad reliquia,loglikelihood,delta,alphad,alphaf,mass_relative
348.247971765,7273.3281591,43.5309964706,0.0005,2.50662827463,0.00637932012134,0.125331413732,60.9433950589,0.118,0.00186982292777,17.4123985883,0.5,0.00125,0.4
548.347547787,91.0073990823,68.5434434734,0.0005,2.50662827463,0.00135342247487,0.125331413732,95.9608208628,0.118,0.00186982292777,27.4173773894,0.5,0.00125,0.4
274.109375073,46.9288567378,34.2636718841,0.0005,2.50662827463,0.00176343783495,0.125331413732,47.9691406377,0.117,0.00421172825929,13.7054687536,0.5,0.00125,0.4
2966.64007602,451.35681864,370.830009503,0.0005,2.50662827463,5.95267569263e-05,0.125331413732,519.162013304,0.12,0.0,148.332003801,0.5,0.00125,0.4
292.679690548,305.215560358,36.5849613185,0.0005,2.50662827463,0.00716405025701,0.125331413732,51.2189458458,0.122,0.00186146944398,14.6339845274,0.5,0.00125,0.4
82.7779826801,58.1305859885,10.347247835,0.0005,2.50662827463,0.00183612474446,0.125331413732,14.486146969,0.121,0.00046589421406,4.138899134,0.5,0.00125,0.4
199.502279738,67.9155528014,24.9377849672,0.0005,2.50662827463,0.00502664384071,0.125331413732,34.9128989541,0.117,0.00421172825929,9.97511398688,0.5,0.00125,0.4
311.566428579,57.9755019498,38.9458035724,0.0005,2.50662827463,0.00835012000891,0.125331413732,54.5241250013,0.121,0.00046589421406,15.5783214289,0.5,0.00125,0.4
83.6485646997,7830.44984955,10.4560705875,0.0005,2.50662827463,0.00184977635158,0.125331413732,14.6384988224,0.121,0.00046589421406,4.18242823499,0.5,0.00125,0.4
155.896185827,38.9391777712,19.4870232284,0.0005,2.50662827463,0.00381507384119,0.125331413732,27.2818325197,0.12,0.0,7.79480929134,0.5,0.00125,0.4
163.86804227,571.378653246,20.4835052837,0.0005,2.50662827463,0.0034830670375,0.125331413732,28.6769073972,0.118,0.00186982292777,8.1934021135,0.5,0.00125,0.4
3251.55678629,492.806582128,406.444598286,0.0005,2.50662827463,1.03038230718e-05,0.125331413732,569.022437601,0.121,0.00046589421406,162.577839315,0.5,0.00125,0.4
3307.77572936,500.981468193,413.47196617,0.0005,2.50662827463,0.0015437523469,0.125331413732,578.860752638,0.122,0.00186146944398,165.388786468,0.5,0.00125,0.4
5073.54561534,752.82381154,634.193201917,0.0005,2.50662827463,0.00167281417169,0.125331413732,887.870482684,0.118,0.00186982292777,253.677280767,0.5,0.00125,0.4
246.226502551,182.818084061,30.7783128188,0.0005,2.50662827463,0.00614724435675,0.125331413732,43.0896379463,0.117,0.00421172825929,12.3113251275,0.5,0.00125,0.4
434.520985897,4823.07955778,54.3151232371,0.0005,2.50662827463,0.00883527667578,0.125331413732,76.041172532,0.118,0.00186982292777,21.7260492949,0.5,0.00125,0.4
1992.65923549,308.955711039,249.082404437,0.0005,2.50662827463,0.000413883778259,0.125331413732,348.715366211,0.117,0.00421172825929,99.6329617747,0.5,0.00125,0.4
188.970984452,3300.77247021,23.6213730565,0.0005,2.50662827463,0.0033174291352,0.125331413732,33.0699222791,0.121,0.00046589421406,9.44854922261,0.5,0.00125,0.4
209.46791502,157.253423293,26.1834893775,0.0005,2.50662827463,0.00491859006245,0.125331413732,36.6568851284,0.123,0.00418353638979,10.473395751,0.5,0.00125,0.4
81.6130549119,2283.03071616,10.201631864,0.0005,2.50662827463,0.00179693745434,0.125331413732,14.2822846096,0.121,0.00046589421406,4.0806527456,0.5,0.00125,0.4
