MAp,Ms2,Mx1,st,gX,epsilon,yf,Mx2,Densidad reliquia,loglikelihood,delta,alphad,alphaf,mass_relative
108.198337814,6100.06104891,10.8198337814,0.0005,2.50662827463,0.00323380751185,0.100265130985,15.1477672939,0.117,0.00421172825929,4.32793351255,0.5,0.0008,0.4
105.168915448,100.246910282,10.5168915448,0.0005,2.50662827463,0.00302796302324,0.100265130985,14.7236481628,0.121,0.00046589421406,4.20675661794,0.5,0.0008,0.4
342.641536896,1879.22970857,34.2641536896,0.0005,2.50662827463,0.0091602934009,0.100265130985,47.9698151655,0.123,0.00418353638979,13.7056614759,0.5,0.0008,0.4
354.365684746,8185.21071401,35.4365684746,0.0005,2.50662827463,0.00794007432277,0.100265130985,49.6111958644,0.12,0.0,14.1746273898,0.5,0.0008,0.4
617.987268446,81.1831765613,61.7987268446,0.0005,2.50662827463,0.00442660968052,0.100265130985,86.5182175825,0.12,0.0,24.7194907379,0.5,0.0008,0.4
101.010587621,1033.65130674,10.1010587621,0.0005,2.50662827463,0.00284151264661,0.100265130985,14.1414822669,0.123,0.00418353638979,4.04042350483,0.5,0.0008,0.4
227.267962641,613.882310056,22.7267962641,0.0005,2.50662827463,0.0062973437616,0.100265130985,31.8175147697,0.121,0.00046589421406,9.09071850563,0.5,0.0008,0.4
113.124558577,22.6400510403,11.3124558577,0.0005,2.50662827463,0.00169524293824,0.100265130985,15.8374382008,0.122,0.00186146944398,4.52498234309,0.5,0.0008,0.4
256.865540149,510.89741321,25.6865540149,0.0005,2.50662827463,0.0073405256617,0.100265130985,35.9611756209,0.123,0.00418353638979,10.274621606,0.5,0.0008,0.4
154.048462079,57.3399197972,15.4048462079,0.0005,2.50662827463,0.00446090705437,0.100265130985,21.5667846911,0.118,0.00186982292777,6.16193848316,0.5,0.0008,0.4
116.741637348,2423.1548994,11.6741637348,0.0005,2.50662827463,0.00347118947547,0.100265130985,16.3438292287,0.12,0.0,4.6696654939,0.5,0.0008,0.4
250.593463651,742.000383811,25.0593463651,0.0005,2.50662827463,0.00692892980764,0.100265130985,35.0830849112,0.123,0.00418353638979,10.0237385461,0.5,0.0008,0.4
359.073313778,3410.1998384,35.9073313778,0.0005,2.50662827463,0.00896484149028,0.100265130985,50.2702639289,0.122,0.00186146944398,14.3629325511,0.5,0.0008,0.4
106.037166783,2505.67607446,10.6037166783,0.0005,2.50662827463,0.00311865632489,0.100265130985,14.8452033497,0.118,0.00186982292777,4.24148667133,0.5,0.0008,0.4
114.592417075,234.537355005,11.4592417075,0.0005,2.50662827463,0.00342547182841,0.100265130985,16.0429383905,0.119,0.00046693842483,4.58369668301,0.5,0.0008,0.4
261.306066849,8597.5414212,26.1306066849,0.0005,2.50662827463,0.00560487435104,0.100265130985,36.5828493589,0.117,0.00421172825929,10.452242674,0.5,0.0008,0.4
183.857779057,143.230200168,18.3857779057,0.0005,2.50662827463,0.00521654178365,0.100265130985,25.7400890679,0.121,0.00046589421406,7.35431116227,0.5,0.0008,0.4
286.355078224,1120.84751992,28.6355078224,0.0005,2.50662827463,0.00786380074162,0.100265130985,40.0897109514,0.122,0.00186146944398,11.454203129,0.5,0.0008,0.4
222.630413393,333.380550054,22.2630413393,0.0005,2.50662827463,0.00631825700876,0.100265130985,31.1682578751,0.122,0.00186146944398,8.90521653573,0.5,0.0008,0.4
113.689353069,1028.73530007,11.3689353069,0.0005,2.50662827463,0.00339913447789,0.100265130985,15.9165094296,0.118,0.00186982292777,4.54757412275,0.5,0.0008,0.4
214.033969499,2477.49549332,21.4033969499,0.0005,2.50662827463,0.00501259321261,0.100265130985,29.9647557299,0.12,0.0,8.56135877996,0.5,0.0008,0.4
260.6872584,215.929169602,26.06872584,0.0005,2.50662827463,0.00792215481823,0.100265130985,36.496216176,0.119,0.00046693842483,10.427490336,0.5,0.0008,0.4
177.020262055,302.003743654,17.7020262055,0.0005,2.50662827463,0.00493632987039,0.100265130985,24.7828366878,0.118,0.00186982292777,7.08081048222,0.5,0.0008,0.4
328.157184053,1908.42579605,32.8157184053,0.0005,2.50662827463,0.00868354168167,0.100265130985,45.9420057675,0.122,0.00186146944398,13.1262873621,0.5,0.0008,0.4
140.539063036,48.2098978529,14.0539063036,0.0005,2.50662827463,0.0040371247989,0.100265130985,19.6754688251,0.117,0.00421172825929,5.62156252146,0.5,0.0008,0.4
328.921407724,5270.63804237,32.8921407724,0.0005,2.50662827463,0.00758994047566,0.100265130985,46.0489970814,0.122,0.00186146944398,13.156856309,0.5,0.0008,0.4
339.652544162,9748.56865577,33.9652544162,0.0005,2.50662827463,0.007363809906,0.100265130985,47.5513561826,0.122,0.00186146944398,13.5861017665,0.5,0.0008,0.4
224.053288839,496.647116584,22.4053288839,0.0005,2.50662827463,0.0063723886932,0.100265130985,31.3674604374,0.119,0.00046693842483,8.96213155356,0.5,0.0008,0.4
138.073310816,30.1075631487,13.8073310816,0.0005,2.50662827463,0.00422207829618,0.100265130985,19.3302635143,0.119,0.00046693842483,5.52293243266,0.5,0.0008,0.4
112.096088748,931.791227416,11.2096088748,0.0005,2.50662827463,0.00326803457715,0.100265130985,15.6934524247,0.122,0.00186146944398,4.48384354992,0.5,0.0008,0.4
297.310835437,870.260759979,29.7310835437,0.0005,2.50662827463,0.00868798416273,0.100265130985,41.6235169612,0.117,0.00421172825929,11.8924334175,0.5,0.0008,0.4
295.606994443,560.911525263,29.5606994443,0.0005,2.50662827463,0.00862649906295,0.100265130985,41.384979222,0.123,0.00418353638979,11.8242797777,0.5,0.0008,0.4
270.350818422,223.691200401,27.0350818422,0.0005,2.50662827463,0.00837936764621,0.100265130985,37.8491145791,0.117,0.00421172825929,10.8140327369,0.5,0.0008,0.4
395.236211846,4897.47468878,39.5236211846,0.0005,2.50662827463,0.00986767549404,0.100265130985,55.3330696585,0.117,0.00421172825929,15.8094484738,0.5,0.0008,0.4
104.99881472,1707.10525348,10.499881472,0.0005,2.50662827463,0.00306196390642,0.100265130985,14.6998340607,0.119,0.00046693842483,4.19995258878,0.5,0.0008,0.4
370.731320375,3468.68434429,37.0731320375,0.0005,2.50662827463,0.0094723349649,0.100265130985,51.9023848525,0.119,0.00046693842483,14.829252815,0.5,0.0008,0.4
276.286087893,100.924611108,27.6286087893,0.0005,2.50662827463,0.00895629540716,0.100265130985,38.680052305,0.117,0.00421172825929,11.0514435157,0.5,0.0008,0.4
179.222250555,60.5891266939,17.9222250555,0.0005,2.50662827463,0.00524968360964,0.100265130985,25.0911150777,0.121,0.00046589421406,7.1688900222,0.5,0.0008,0.4
113.021837403,21.8240964226,11.3021837403,0.0005,2.50662827463,0.00330511549252,0.100265130985,15.8230572365,0.122,0.00186146944398,4.52087349613,0.5,0.0008,0.4
168.562565071,117.015827949,16.8562565071,0.0005,2.50662827463,0.0047716800795,0.100265130985,23.5987591099,0.12,0.0,6.74250260284,0.5,0.0008,0.4
108.191782089,4254.61947573,10.8191782089,0.0005,2.50662827463,0.00320366543924,0.100265130985,15.1468494925,0.118,0.00186982292777,4.32767128357,0.5,0.0008,0.4
105.582161959,27.9171332195,10.5582161959,0.0005,2.50662827463,0.00309779114471,0.100265130985,14.7815026743,0.118,0.00186982292777,4.22328647836,0.5,0.0008,0.4
204.876091514,1115.83417748,20.4876091514,0.0005,2.50662827463,0.00518762741849,0.100265130985,28.6826528119,0.122,0.00186146944398,8.19504366055,0.5,0.0008,0.4
265.36652166,188.010553485,26.536652166,0.0005,2.50662827463,0.00798985214674,0.100265130985,37.1513130324,0.123,0.00418353638979,10.6146608664,0.5,0.0008,0.4
208.984663986,161.524196645,20.8984663986,0.0005,2.50662827463,0.00609392223352,0.100265130985,29.257852958,0.121,0.00046589421406,8.35938655944,0.5,0.0008,0.4
102.302536956,127.693991208,10.2302536956,0.0005,2.50662827463,0.00297066531519,0.100265130985,14.3223551738,0.119,0.00046693842483,4.09210147824,0.5,0.0008,0.4
162.04730096,28.573109168,16.204730096,0.0005,2.50662827463,0.00472522061906,0.100265130985,22.6866221344,0.123,0.00418353638979,6.48189203839,0.5,0.0008,0.4
111.975642532,2959.07720211,11.1975642532,0.0005,2.50662827463,0.00335172128525,0.100265130985,15.6765899545,0.118,0.00186982292777,4.47902570127,0.5,0.0008,0.4
251.608022818,78.5740876927,25.1608022818,0.0005,2.50662827463,0.00810563397431,0.100265130985,35.2251231945,0.117,0.00421172825929,10.0643209127,0.5,0.0008,0.4
313.446308405,2083.9498925,31.3446308405,0.0005,2.50662827463,0.00830322983472,0.100265130985,43.8824831767,0.118,0.00186982292777,12.5378523362,0.5,0.0008,0.4
223.131166916,162.43685021,22.3131166916,0.0005,2.50662827463,0.00651592004669,0.100265130985,31.2383633682,0.123,0.00418353638979,8.92524667664,0.5,0.0008,0.4
150.97295047,36.1156728857,15.097295047,0.0005,2.50662827463,0.00456587823621,0.100265130985,21.1362130659,0.121,0.00046589421406,6.03891801882,0.5,0.0008,0.4
323.60143458,1491.79072353,32.360143458,0.0005,2.50662827463,0.00889454837208,0.100265130985,45.3042008412,0.12,0.0,12.9440573832,0.5,0.0008,0.4
288.729287198,1442.07836247,28.8729287198,0.0005,2.50662827463,0.00769544295574,0.100265130985,40.4221002078,0.122,0.00186146944398,11.5491714879,0.5,0.0008,0.4
208.675230503,1134.90207644,20.8675230503,0.0005,2.50662827463,0.00536631090926,0.100265130985,29.2145322705,0.119,0.00046693842483,8.34700922013,0.5,0.0008,0.4
177.889124925,424.744610001,17.7889124925,0.0005,2.50662827463,0.00480547123841,0.100265130985,24.9044774894,0.121,0.00046589421406,7.11556499698,0.5,0.0008,0.4
208.711056585,562.659188399,20.8711056585,0.0005,2.50662827463,0.00567940481793,0.100265130985,29.2195479219,0.122,0.00186146944398,8.34844226341,0.5,0.0008,0.4
