MAp,Ms2,Mx1,st,gX,epsilon,yf,Mx2,Densidad reliquia,loglikelihood,delta,alphad,alphaf,mass_relative
703.518273483,1.80973696592,70.3518273483,0.0005,2.50662827463,1.45197192633e-05,0.0125331413732,73.8694187157,0.123,0.00418353638979,3.51759136741,0.5,1.25e-05,0.05
950.517442497,15.497115604,95.0517442497,0.0005,2.50662827463,1.56643741701e-05,0.0125331413732,99.8043314622,0.118,0.00186982292777,4.75258721249,0.5,1.25e-05,0.05
687.68181905,1.30633549617,68.768181905,0.0005,2.50662827463,0.000140564470466,0.0125331413732,72.2065910002,0.117,0.00421172825929,3.43840909525,0.5,1.25e-05,0.05
7611.8105845,614.973443252,761.18105845,0.0005,2.50662827463,0.000426260811066,0.0125331413732,799.240111373,0.122,0.00186146944398,38.0590529225,0.5,1.25e-05,0.05
486.376883103,57.8019476925,48.6376883103,0.0005,2.50662827463,2.07593828741e-06,0.0125331413732,51.0695727258,0.118,0.00186982292777,2.43188441551,0.5,1.25e-05,0.05
11.6806795041,15.4547451958,1.16806795041,0.0005,2.50662827463,3.24489603885e-05,0.0125331413732,1.22647134793,0.12,0.0,0.0584033975203,0.5,1.25e-05,0.05
11.7528792811,10.8303559779,1.17528792811,0.0005,2.50662827463,3.23057924261e-05,0.0125331413732,1.23405232452,0.122,0.00186146944398,0.0587643964056,0.5,1.25e-05,0.05
17.5773767093,6458.14155113,1.75773767093,0.0005,2.50662827463,4.64916614529e-05,0.0125331413732,1.84562455448,0.12,0.0,0.0878868835466,0.5,1.25e-05,0.05
691.761530811,1.34816042028,69.1761530811,0.0005,2.50662827463,1.80833677993e-06,0.0125331413732,72.6349607352,0.12,0.0,3.45880765406,0.5,1.25e-05,0.05
45.1246063856,6.16317774827,4.51246063855,0.0005,2.50662827463,5.38513963773e-06,0.0125331413732,4.73808367048,0.117,0.00421172825929,0.225623031928,0.5,1.25e-05,0.05
75.3653640515,37.5830231707,7.53653640515,0.0005,2.50662827463,0.000111429869489,0.0125331413732,7.91336322541,0.12,0.0,0.376826820258,0.5,1.25e-05,0.05
3395.86094735,359.126697357,339.586094735,0.0005,2.50662827463,5.62366383184e-06,0.0125331413732,356.565399472,0.117,0.00421172825929,16.9793047368,0.5,1.25e-05,0.05
