MAp,Ms2,Mx1,st,gX,epsilon,yf,Mx2,Densidad reliquia,loglikelihood,delta,alphad,alphaf,mass_relative
36.3428651542,12.7537364786,7.26857303084,0.0005,2.50662827463,1.81008191599e-05,0.00501325654926,7.34125876115,0.123,0.00418353638979,0.0726857303084,0.5,2e-06,0.01
254.467754655,12.2920983499,50.893550931,0.0005,2.50662827463,2.27438650767e-05,0.00501325654926,51.4024864403,0.117,0.00421172825929,0.50893550931,0.5,2e-06,0.01
89.8877097754,1.74872118733,17.9775419551,0.0005,2.50662827463,2.61107131546e-05,0.00501325654926,18.1573173746,0.121,0.00046589421406,0.179775419551,0.5,2e-06,0.01
70.5472990223,1.2988601192,14.1094598045,0.0005,2.50662827463,1.14410502523e-06,0.00501325654926,14.2505544025,0.119,0.00046693842483,0.141094598045,0.5,2e-06,0.01
73.1179865316,327.27505968,14.6235973063,0.0005,2.50662827463,3.72232158313e-05,0.00501325654926,14.7698332794,0.118,0.00186982292777,0.146235973063,0.5,2e-06,0.01
1737.43435267,1.92852828387,347.486870534,0.0005,2.50662827463,0.000784167063716,0.00501325654926,350.961739239,0.122,0.00186146944398,3.47486870534,0.5,2e-06,0.01
738.479487004,13.8657567478,147.695897401,0.0005,2.50662827463,0.000339083365148,0.00501325654926,149.172856375,0.117,0.00421172825929,1.47695897401,0.5,2e-06,0.01
15.8964089135,4.38202398483,3.17928178269,0.0005,2.50662827463,5.6544633354e-06,0.00501325654926,3.21107460052,0.123,0.00418353638979,0.0317928178269,0.5,2e-06,0.01
19.8959221332,2350.31263472,3.97918442664,0.0005,2.50662827463,1.1110017194e-05,0.00501325654926,4.01897627091,0.12,0.0,0.0397918442664,0.5,2e-06,0.01
299.034727809,4.68926220647,59.8069455617,0.0005,2.50662827463,0.000154168516703,0.00501325654926,60.4050150174,0.121,0.00046589421406,0.598069455617,0.5,2e-06,0.01
382.046332929,139.571011947,76.4092665858,0.0005,2.50662827463,0.000201418264482,0.00501325654926,77.1733592517,0.123,0.00418353638979,0.764092665858,0.5,2e-06,0.01
490.703089445,7418.70656075,98.140617889,0.0005,2.50662827463,0.000260013950595,0.00501325654926,99.1220240679,0.122,0.00186146944398,0.98140617889,0.5,2e-06,0.01
857.085796366,1.7237443592,171.417159273,0.0005,2.50662827463,0.000382297348118,0.00501325654926,173.131330866,0.123,0.00418353638979,1.71417159273,0.5,2e-06,0.01
2386.05542011,399.386428537,477.211084022,0.0005,2.50662827463,3.08453500671e-05,0.00501325654926,481.983194862,0.119,0.00046693842483,4.77211084022,0.5,2e-06,0.01
97.1115705168,1.45640897166,19.4223141034,0.0005,2.50662827463,3.77354026047e-05,0.00501325654926,19.6165372444,0.121,0.00046589421406,0.194223141034,0.5,2e-06,0.01
638.485711919,10.4269394014,127.697142384,0.0005,2.50662827463,0.000294990119368,0.00501325654926,128.974113808,0.118,0.00186982292777,1.27697142384,0.5,2e-06,0.01
22.9145964393,1297.53931477,4.58291928787,0.0005,2.50662827463,1.23897606867e-05,0.00501325654926,4.62874848074,0.123,0.00418353638979,0.0458291928787,0.5,2e-06,0.01
195.417133648,228.287920396,39.0834267296,0.0005,2.50662827463,0.000102075272482,0.00501325654926,39.4742609969,0.12,0.0,0.390834267296,0.5,2e-06,0.01
1074.08996214,241.382765639,214.817992428,0.0005,2.50662827463,0.000460689799824,0.00501325654926,216.966172353,0.117,0.00421172825929,2.14817992428,0.5,2e-06,0.01
158.634250727,421.207297427,31.7268501453,0.0005,2.50662827463,8.33176660129e-05,0.00501325654926,32.0441186468,0.117,0.00421172825929,0.317268501453,0.5,2e-06,0.01
56.2135627954,82.8773991302,11.2427125591,0.0005,2.50662827463,2.82354794126e-05,0.00501325654926,11.3551396847,0.12,0.0,0.112427125591,0.5,2e-06,0.01
20.7125307213,19.2730323471,4.14250614426,0.0005,2.50662827463,1.14184229174e-05,0.00501325654926,4.1839312057,0.121,0.00046589421406,0.0414250614426,0.5,2e-06,0.01
72.3320242462,1362.76949991,14.4664048492,0.0005,2.50662827463,3.60228337945e-05,0.00501325654926,14.6110688977,0.123,0.00418353638979,0.144664048492,0.5,2e-06,0.01
829.152527827,76.4721320281,165.830505565,0.0005,2.50662827463,7.85940641577e-06,0.00501325654926,167.488810621,0.123,0.00418353638979,1.65830505565,0.5,2e-06,0.01
43.9963020327,863.136763884,8.79926040654,0.0005,2.50662827463,2.19990176974e-05,0.00501325654926,8.8872530106,0.121,0.00046589421406,0.0879926040654,0.5,2e-06,0.01
270.89517963,295.320166627,54.1790359259,0.0005,2.50662827463,0.000140788492676,0.00501325654926,54.7208262852,0.123,0.00418353638979,0.541790359259,0.5,2e-06,0.01
575.640943038,43.8507756635,115.128188608,0.0005,2.50662827463,7.16027631454e-06,0.00501325654926,116.279470494,0.12,0.0,1.15128188608,0.5,2e-06,0.01
2791.68025743,518.591774669,558.336051485,0.0005,2.50662827463,0.000297468289516,0.00501325654926,563.919412,0.123,0.00418353638979,5.58336051485,0.5,2e-06,0.01
17.4913303057,521.76746005,3.49826606113,0.0005,2.50662827463,9.98027233711e-06,0.00501325654926,3.53324872174,0.121,0.00046589421406,0.0349826606113,0.5,2e-06,0.01
8.53141880395,24.8547232634,1.70628376079,0.0005,2.50662827463,7.92173132283e-06,0.00501325654926,1.7233465984,0.118,0.00186982292777,0.0170628376079,0.5,2e-06,0.01
413.953557199,3.09407885021,82.7907114398,0.0005,2.50662827463,0.000223094809142,0.00501325654926,83.6186185542,0.117,0.00421172825929,0.827907114398,0.5,2e-06,0.01
285.775753013,1.02347171058,57.1551506027,0.0005,2.50662827463,0.00015026680354,0.00501325654926,57.7267021087,0.118,0.00186982292777,0.571551506027,0.5,2e-06,0.01
8.31061647813,48.5937031022,1.66212329563,0.0005,2.50662827463,7.53793279555e-06,0.00501325654926,1.67874452858,0.123,0.00418353638979,0.0166212329563,0.5,2e-06,0.01
9.51927405118,4.11657651417,1.90385481024,0.0005,2.50662827463,8.62835114245e-06,0.00501325654926,1.92289335834,0.12,0.0,0.0190385481024,0.5,2e-06,0.01
80.0816360671,741.491782055,16.0163272134,0.0005,2.50662827463,4.10227519129e-05,0.00501325654926,16.1764904856,0.117,0.00421172825929,0.160163272134,0.5,2e-06,0.01
127.11446028,1678.8178564,25.422892056,0.0005,2.50662827463,6.45331842472e-05,0.00501325654926,25.6771209766,0.122,0.00186146944398,0.25422892056,0.5,2e-06,0.01
94.7525315828,2.40174424391,18.9505063166,0.0005,2.50662827463,2.82125653805e-06,0.00501325654926,19.1400113797,0.117,0.00421172825929,0.189505063166,0.5,2e-06,0.01
