MAp,Ms2,Mx1,st,gX,epsilon,yf,Mx2,Densidad reliquia,loglikelihood,delta,alphad,alphaf,mass_relative
498.96290327,977.133586494,99.7925806541,0.0005,2.50662827463,0.00134239737911,0.100265130985,119.751096785,0.117,0.00421172825929,19.9585161308,0.5,0.0008,0.2
358.466510668,1409.15842188,71.6933021335,0.0005,2.50662827463,0.000998308025676,0.100265130985,86.0319625602,0.123,0.00418353638979,14.3386604267,0.5,0.0008,0.2
211.302065337,2446.94688297,42.2604130673,0.0005,2.50662827463,0.000542919052156,0.100265130985,50.7124956808,0.123,0.00418353638979,8.45208261347,0.5,0.0008,0.2
370.57281735,6478.16432629,74.11456347,0.0005,2.50662827463,0.00106576538386,0.100265130985,88.937476164,0.118,0.00186982292777,14.822912694,0.5,0.0008,0.2
393.278174445,3690.25834947,78.6556348889,0.0005,2.50662827463,0.00115080319734,0.100265130985,94.3867618667,0.117,0.00421172825929,15.7311269778,0.5,0.0008,0.2
57.3895005772,3666.9410102,11.4779001154,0.0005,2.50662827463,0.000121179811623,0.100265130985,13.7734801385,0.122,0.00186146944398,2.29558002309,0.5,0.0008,0.2
150.149120791,150.62430349,30.0298241583,0.0005,2.50662827463,0.00037387210195,0.100265130985,36.0357889899,0.119,0.00046693842483,6.00596483166,0.5,0.0008,0.2
386.124242388,880.233591005,77.2248484777,0.0005,2.50662827463,0.00110488959,0.100265130985,92.6698181732,0.121,0.00046589421406,15.4449696955,0.5,0.0008,0.2
94.6151392209,1306.7867947,18.9230278442,0.0005,2.50662827463,0.000217920724166,0.100265130985,22.707633413,0.121,0.00046589421406,3.78460556884,0.5,0.0008,0.2
87.3454392482,90.3006932648,17.4690878496,0.0005,2.50662827463,0.000196536695337,0.100265130985,20.9629054196,0.123,0.00418353638979,3.49381756993,0.5,0.0008,0.2
72.0668843842,6617.806542,14.4133768768,0.0005,2.50662827463,0.000156762353397,0.100265130985,17.2960522522,0.123,0.00418353638979,2.88267537537,0.5,0.0008,0.2
201.065917957,2335.58959204,40.2131835913,0.0005,2.50662827463,0.000523971806737,0.100265130985,48.2558203096,0.119,0.00046693842483,8.04263671827,0.5,0.0008,0.2
203.298201473,115.86641533,40.6596402945,0.0005,2.50662827463,0.000536945641723,0.100265130985,48.7915683534,0.117,0.00421172825929,8.13192805891,0.5,0.0008,0.2
398.484686433,3765.70260851,79.6969372866,0.0005,2.50662827463,0.00113467146884,0.100265130985,95.6363247439,0.122,0.00186146944398,15.9393874573,0.5,0.0008,0.2
176.346990259,246.193976688,35.2693980519,0.0005,2.50662827463,0.00044669843742,0.100265130985,42.3232776623,0.121,0.00046589421406,7.05387961038,0.5,0.0008,0.2
499.468055992,442.083855891,99.8936111983,0.0005,2.50662827463,0.00132340314261,0.100265130985,119.872333438,0.12,0.0,19.9787222397,0.5,0.0008,0.2
315.273524411,1530.66605366,63.0547048821,0.0005,2.50662827463,0.000881838388614,0.100265130985,75.6656458586,0.119,0.00046693842483,12.6109409764,0.5,0.0008,0.2
383.386061134,1116.61137928,76.6772122268,0.0005,2.50662827463,0.00111556857214,0.100265130985,92.0126546721,0.117,0.00421172825929,15.3354424454,0.5,0.0008,0.2
53.0765797272,146.810698724,10.6153159454,0.0005,2.50662827463,0.000114387201918,0.100265130985,12.7383791345,0.117,0.00421172825929,2.12306318909,0.5,0.0008,0.2
443.152638583,6622.51116071,88.6305277166,0.0005,2.50662827463,0.00130271083913,0.100265130985,106.35663326,0.118,0.00186982292777,17.7261055433,0.5,0.0008,0.2
195.269828949,303.760361687,39.0539657898,0.0005,2.50662827463,0.000499442188936,0.100265130985,46.8647589477,0.122,0.00186146944398,7.81079315795,0.5,0.0008,0.2
126.522901321,4648.86900272,25.3045802642,0.0005,2.50662827463,0.000306764165341,0.100265130985,30.365496317,0.119,0.00046693842483,5.06091605284,0.5,0.0008,0.2
261.651455307,8089.64737592,52.3302910613,0.0005,2.50662827463,0.000702888389121,0.100265130985,62.7963492736,0.121,0.00046589421406,10.4660582123,0.5,0.0008,0.2
179.711009067,2561.29482654,35.9422018135,0.0005,2.50662827463,0.000460055153919,0.100265130985,43.1306421762,0.119,0.00046693842483,7.18844036269,0.5,0.0008,0.2
216.087117829,3234.23981357,43.2174235659,0.0005,2.50662827463,0.000577124442751,0.100265130985,51.860908279,0.117,0.00421172825929,8.64348471317,0.5,0.0008,0.2
92.3774892347,433.828305387,18.4754978469,0.0005,2.50662827463,0.000213400935596,0.100265130985,22.1705974163,0.119,0.00046693842483,3.69509956939,0.5,0.0008,0.2
153.368714811,2029.44098152,30.6737429623,0.0005,2.50662827463,0.000383917477182,0.100265130985,36.8084915548,0.119,0.00046693842483,6.13474859246,0.5,0.0008,0.2
239.330340984,311.207877139,47.8660681967,0.0005,2.50662827463,0.000626988125625,0.100265130985,57.4392818361,0.123,0.00418353638979,9.57321363935,0.5,0.0008,0.2
62.1619243724,5013.03572552,12.4323848745,0.0005,2.50662827463,0.000136743816763,0.100265130985,14.9188618494,0.117,0.00421172825929,2.4864769749,0.5,0.0008,0.2
116.996586933,163.682532378,23.3993173866,0.0005,2.50662827463,0.000281439278238,0.100265130985,28.0791808639,0.119,0.00046693842483,4.67986347731,0.5,0.0008,0.2
142.813002911,76.9619971743,28.5626005822,0.0005,2.50662827463,0.000353162329558,0.100265130985,34.2751206987,0.119,0.00046693842483,5.71252011644,0.5,0.0008,0.2
299.3184098,1249.84892407,59.86368196,0.0005,2.50662827463,0.000817411639461,0.100265130985,71.836418352,0.122,0.00186146944398,11.972736392,0.5,0.0008,0.2
51.8582897698,1203.13113283,10.371657954,0.0005,2.50662827463,0.000108304567604,0.100265130985,12.4459895447,0.122,0.00186146944398,2.07433159079,0.5,0.0008,0.2
132.298793395,90.56125124,26.459758679,0.0005,2.50662827463,0.000322389126925,0.100265130985,31.7517104149,0.12,0.0,5.29195173581,0.5,0.0008,0.2
305.676483583,155.921190889,61.1352967167,0.0005,2.50662827463,0.000853606791975,0.100265130985,73.36235606,0.118,0.00186982292777,12.2270593433,0.5,0.0008,0.2
67.378900402,492.257614959,13.4757800804,0.0005,2.50662827463,0.00014815516228,0.100265130985,16.1709360965,0.119,0.00046693842483,2.69515601608,0.5,0.0008,0.2
62.9450151772,21.2423464161,12.5890030354,0.0005,2.50662827463,0.000135121854349,0.100265130985,15.1068036425,0.122,0.00186146944398,2.51780060709,0.5,0.0008,0.2
145.015966977,1611.12008173,29.0031933953,0.0005,2.50662827463,0.000363749449516,0.100265130985,34.8038320744,0.117,0.00421172825929,5.80063867906,0.5,0.0008,0.2
187.680622217,621.456042829,37.5361244435,0.0005,2.50662827463,0.00048815145886,0.100265130985,45.0433493322,0.118,0.00186982292777,7.5072248887,0.5,0.0008,0.2
83.5260088723,1852.6926707,16.7052017745,0.0005,2.50662827463,0.000187745098685,0.100265130985,20.0462421293,0.122,0.00186146944398,3.34104035489,0.5,0.0008,0.2
72.2416327751,47.3036607261,14.448326555,0.0005,2.50662827463,0.000161857488981,0.100265130985,17.337991866,0.118,0.00186982292777,2.889665311,0.5,0.0008,0.2
455.913117036,1477.82188788,91.1826234072,0.0005,2.50662827463,0.00131973374023,0.100265130985,109.419148089,0.118,0.00186982292777,18.2365246814,0.5,0.0008,0.2
263.586307351,685.420991847,52.7172614701,0.0005,2.50662827463,0.000719885539446,0.100265130985,63.2607137641,0.118,0.00186982292777,10.543452294,0.5,0.0008,0.2
60.8825250665,23.3209359304,12.1765050133,0.0005,2.50662827463,0.000130296607138,0.100265130985,14.611806016,0.122,0.00186146944398,2.43530100266,0.5,0.0008,0.2
141.731785525,1915.60464437,28.346357105,0.0005,2.50662827463,0.000352553740272,0.100265130985,34.015628526,0.118,0.00186982292777,5.669271421,0.5,0.0008,0.2
85.2510086161,913.248268942,17.0502017232,0.0005,2.50662827463,0.000190199297379,0.100265130985,20.4602420679,0.123,0.00418353638979,3.41004034464,0.5,0.0008,0.2
51.7418602705,53.5187739845,10.3483720541,0.0005,2.50662827463,0.00010809828704,0.100265130985,12.4180464649,0.122,0.00186146944398,2.06967441082,0.5,0.0008,0.2
140.799199872,301.43990647,28.1598399743,0.0005,2.50662827463,0.000350498427845,0.100265130985,33.7918079692,0.118,0.00186982292777,5.63196799486,0.5,0.0008,0.2
86.2118847615,160.36385226,17.2423769523,0.0005,2.50662827463,0.000199708192723,0.100265130985,20.6908523428,0.117,0.00421172825929,3.44847539046,0.5,0.0008,0.2
291.817965101,3183.37368524,58.3635930202,0.0005,2.50662827463,0.000808708548459,0.100265130985,70.0363116242,0.119,0.00046693842483,11.672718604,0.5,0.0008,0.2
84.6375541027,386.064748936,16.9275108205,0.0005,2.50662827463,0.000189521016654,0.100265130985,20.3130129847,0.123,0.00418353638979,3.38550216411,0.5,0.0008,0.2
58.1636326936,127.641429115,11.6327265387,0.0005,2.50662827463,0.000124944185097,0.100265130985,13.9592718465,0.12,0.0,2.32654530774,0.5,0.0008,0.2
176.321953859,333.881816618,35.2643907719,0.0005,2.50662827463,0.000455767975811,0.100265130985,42.3172689263,0.117,0.00421172825929,7.05287815438,0.5,0.0008,0.2
185.365460648,102.152153045,37.0730921296,0.0005,2.50662827463,0.000474680241024,0.100265130985,44.4877105555,0.12,0.0,7.41461842592,0.5,0.0008,0.2
133.097449004,834.045543528,26.6194898009,0.0005,2.50662827463,0.000322760208807,0.100265130985,31.943387761,0.121,0.00046589421406,5.32389796017,0.5,0.0008,0.2
94.4706855761,1565.4495345,18.8941371152,0.0005,2.50662827463,0.000221590591402,0.100265130985,22.6729645383,0.117,0.00421172825929,3.77882742305,0.5,0.0008,0.2
112.744949293,4863.36334159,22.5489898587,0.0005,2.50662827463,0.000265143343445,0.100265130985,27.0587878304,0.122,0.00186146944398,4.50979797173,0.5,0.0008,0.2
59.0677616609,4345.72069045,11.8135523322,0.0005,2.50662827463,0.000126763485275,0.100265130985,14.1762627986,0.12,0.0,2.36271046644,0.5,0.0008,0.2
50.6189719913,23.2873103725,10.1237943983,0.0005,2.50662827463,0.000105122824622,0.100265130985,12.1485532779,0.122,0.00186146944398,2.02475887965,0.5,0.0008,0.2
396.464053271,626.027527297,79.2928106543,0.0005,2.50662827463,0.00116165379339,0.100265130985,95.1513727851,0.117,0.00421172825929,15.8585621309,0.5,0.0008,0.2
156.269853889,47.8979444744,31.2539707779,0.0005,2.50662827463,0.000386526404878,0.100265130985,37.5047649335,0.122,0.00186146944398,6.25079415558,0.5,0.0008,0.2
120.38899435,371.278073146,24.07779887,0.0005,2.50662827463,0.000285793748283,0.100265130985,28.893358644,0.122,0.00186146944398,4.81555977399,0.5,0.0008,0.2
