0,02136087269437927; 0,0010413084033989385
0,023921025605386857; 0,0004256368994888719
0,0271148888906088; 0,0002936013435948097
0,03111022065231321; 0,00023540748390440543
0,034698296404105426; 0,00022605450209897427
0,041244511685560564; 0,0002225440150182267
0,04968418058401819; 0,00020518263274428962
0,057051168311069426; 0,00018605798972631295
0,06760919247623476; 0,00016690349647070042
0,08031569112446518; 0,0001581393792088835
0,09323679103228483; 0,00015313411648514442
0,1720213625823925; 0,0001466506955926326
0,19856891379206273; 0,00011946652120592076
0,22776191841464502; 0,00007937793808506583
0,25981736270237654; 0,00003914927802523922
0,25981736270237654; 0,000021829464608652678
0,2943373550287364; 0,00007101078911393102
0,3361992860325486; 0,00008600873799681617
0,34092127202899547; 0,09632195213854727
0,38886918963810857; 0,08535797670769547
0,411929479325928; 0,00009289946334606366
0,44517743070286825; 0,07272233234209932
0,46410611603677215; 0,00013016367395671398
0,49411872059232964; 0,06256165043162996
0,5218357624301554; 0,0001981600095208767
0,5873396523038894; 0,00028679577271868045
0,6530968299147396; 0,04365858400126619
0,7152894068936043; 0,0004953160329137246
0,7535826277860858; 0,03659168940173053
0,8539685207122237; 0,0007691907834888586
0,8632246694344402; 0,03097112322900679
0,9984598172112008; 0,0254520840912981
1,03336656827236; 0,0011902216789996453
1,1604975591195938; 0,02044197067099456
1,3197049904043003; 0,002284294518565943
1,3358081473610168; 0,015835319412577688
1,5132869983383972; 0,01179229997458255
1,5450795208588612; 0,003698938961941863
1,6516597897428886; 0,008155169672061308
1,6617060855987216; 0,00519377746350968
0,1259921049894874; 0,00014752101548721233
